Id,Name,Normal count,Golden count
40596,Aya Blackpaw,0,0
40634,Small-Time Recruits,0,0
40839,I Know a Guy,2,0
69696,Fallen Hero,0,0
69697,Coldarra Drake,0,0
102275,Holy Champion,0,0
69729,Tiny Knight of Evil,0,0
76285,Buccaneer,0,0
76289,Living Roots,2,2
69732,Draenei Totemcarver,0,0
102246,Ancestral Knowledge,2,2
69707,Flash Heal,2,2
69690,Lock and Load,0,0
111364,Ball of Spiders,2,0
76304,Bash,2,2
69703,Warhorse Trainer,2,2
69710,Ice Rager,0,0
111468,Justicar Trueheart,1,0
111362,Ice Trap,2,0
111354,Thickhide Kodo,2,2
111357,Barak Kodobane,1,0
102220,Skaterbot,0,0
102219,Bronze Gatekeeper,2,2
69711,Toxicologist,0,0
102195,Stargazer Luna,1,0
97329,Dyn-o-matic,0,0
102212,Spirit Bomb,2,2
102969,Replicating Menace,2,2
69685,Landscaping,0,0
106323,Voltaic Burst,0,0
69698,Shooting Star,2,2
69731,Menacing Nimbus,2,2
97112,Zilliax,0,0
102218,Wargear,2,2
76282,Imp Gang Boss,0,0
69691,Quick Shot,2,0
69558,Chaos Strike,2,2
69504,Coordinated Strike,2,2
97332,Bladestorm,2,0
108356,Bogbeam,0,0
102184,Kayn Sunfury,1,0
102206,Shadowjeweler Hanar,0,0
69505,Chaos Nova,0,2
89699,Flamereaper,0,0
102197,Hand of A'dal,2,2
97346,Enhanced Dreadlord,2,0
69506,Sightless Watcher,0,2
111368,Lady Liadrin,1,0
69586,Battlefiend,2,0
86547,Wrathscale Naga,0,0
69588,Raging Felscreamer,2,0
69681,Ashtongue Battlelord,0,0
69590,Feast of Souls,0,0
76308,Metamorphosis,1,0
69682,Warglaives of Azzinoth,0,0
69683,Crimson Sigil Runner,2,0
69684,Spectral Sight,2,0
97379,Immolation Aura,2,0
102202,Ambush,0,0
69740,Eye Beam,2,0
69507,Aldrachi Warblades,2,2
111349,Umberwing,2,0
76315,Mistress of Mixtures,0,0
86535,Drakonid Operative,0,0
97608,Mana Geode,2,2
76283,Abyssal Enforcer,2,0
102196,Grimestreet Outfitter,2,2
102225,Dirty Rat,2,0
69508,Holy Nova,2,2
69509,Holy Smite,2,2
112918,Moonfire,0,0
69511,Mark of the Wild,2,2
111351,Swipe,2,2
69513,Wild Growth,0,2
69500,Arcane Intellect,2,2
111365,Frostbolt,2,2
76273,Blizzard,2,2
69501,Fireball,2,2
69502,Flamestrike,2,2
69503,Water Elemental,0,2
69515,Windfury,0,2
69516,Fire Elemental,2,2
69517,Rockbiter Weapon,0,2
77554,Bloodlust,0,2
76293,Far Sight,2,0
69519,Hellfire,2,2
69520,Dread Infernal,0,2
76281,Voidwalker,2,2
69521,Backstab,2,2
69620,Cold Blood,0,0
69522,Deadly Poison,2,2
69524,Sinister Strike,0,2
69525,Assassinate,2,2
69526,Sprint,0,2
69527,Assassin's Blade,0,2
69528,Guardian of Kings,0,2
69529,Holy Light,0,2
69530,Blessing of Kings,0,2
69532,Consecration,2,2
102790,Hammer of Wrath,2,2
69533,Truesilver Champion,0,2
69534,Fiery War Axe,2,2
69535,Execute,2,2
69647,Earthen Ring Farseer,0,0
69536,River Crocolisk,0,2
69537,Raid Leader,2,2
69539,Kobold Geomancer,2,2
113225,Southsea Deckhand,2,2
69542,Sen'jin Shieldmasta,2,2
69648,Injured Blademaster,0,0
69543,Chillwind Yeti,0,2
69649,Abusive Sergeant,2,2
69565,Elven Archer,2,2
112924,Boulderfist Ogre,2,2
69650,Ironbeak Owl,0,0
69544,Stormwind Champion,2,2
111372,Shadow Word: Pain,2,2
76276,Northshire Cleric,0,2
62349,Ritual of Doom,0,0
62350,Felsoul Jailer,0,0
62359,Vanessa VanCleef,0,0
62462,Bloodsail Deckhand,0,0
62463,War Cache,0,0
62490,Nordrassil Druid,0,0
62498,Crimson Clergy,2,2
64464,Reckoning,0,0
64467,Kor'vas Bloodthorn,0,0
66259,Enslaved Fel Lord,0,0
66860,Focused Will,0,0
66862,Pursuit of Justice,0,0
66863,Warsong Outrider,0,0
69712,Sunreaver Spy,0,0
76300,Marked Shot,0,0
86540,Hench-Clan Burglar,2,2
111455,Arch-Villain Rafaam,1,0
76271,Kalecgos,1,0
102199,Catrina Muerte,1,0
111374,Madame Lazul,1,0
102192,Doggie Biscuit,0,0
102187,Lunar Eclipse,0,0
102185,Solar Eclipse,0,0
106324,Umbral Owl,0,0
111350,Expendable Performers,2,0
111370,Hammer of the Naaru,2,2
102198,Lothraxion the Redeemed,0,0
102214,Sword Eater,0,0
108360,Minefield,0,0
102210,Grand Totem Eys'or,0,0
102186,"Kiri, Chosen of Elune",0,0
111353,Greybough,1,0
111461,"Deathwing, Mad Aspect",1,0
111375,Flik Skyshiv,1,0
112925,Evasive Wyrm,2,2
86536,Murozond the Infinite,0,0
86544,Amber Watcher,0,0
86545,Bronze Explorer,2,2
102191,Dragonbane,1,0
69545,Tracking,2,2
69546,Arcane Shot,2,2
102217,The Black Knight,0,0
69651,Young Priestess,0,0
69652,Big Game Hunter,2,0
76316,Acolyte of Pain,2,2
69653,Argent Squire,0,0
69654,Worgen Infiltrator,2,2
69547,Voodoo Doctor,2,2
69655,Bloodmage Thalnos,1,0
69656,King Mukla,0,0
111463,Sylvanas Windrunner,1,0
69657,Jungle Panther,0,0
69658,Stranglethorn Tiger,2,2
76325,Twilight Drake,2,2
69659,Dark Iron Dwarf,0,0
69660,Youthful Brewmaster,2,2
111474,Coldlight Oracle,0,0
69661,Crazed Alchemist,2,2
69548,Acidic Swamp Ooze,0,2
69662,Mad Bomber,2,2
69549,Warsong Commander,0,2
111473,Mind Control Tech,2,2
69663,Defender of Argus,2,2
69664,Gadgetzan Auctioneer,0,0
69665,Loot Hoarder,2,2
69666,Coldlight Seer,2,2
111470,Mountain Giant,2,0
69667,Cairne Bloodhoof,0,0
111462,Leeroy Jenkins,1,0
102205,Eviscerate,2,2
102745,Fan of Knives,2,2
69610,Noble Sacrifice,0,0
69621,SI:7 Agent,2,0
69622,Shadowstep,2,2
69623,Preparation,2,0
76288,Wrath,2,2
69591,Soul of the Forest,0,0
69593,Power of the Wild,2,2
69668,Dire Wolf Alpha,2,2
69594,Nourish,0,0
69595,Druid of the Claw,2,2
69550,Innervate,2,2
69596,Ancient of War,0,0
69669,SI:7 Infiltrator,0,0
69670,Arcane Devourer,0,0
69671,Barrens Stablehand,0,0
69672,Brightwing,0,0
69673,High Inquisitor Whitemane,0,0
69566,Psychic Conjurer,2,2
69567,Power Infusion,0,2
69615,Kul Tiran Chaplain,0,0
69616,Shadow Word: Ruin,2,2
69617,Natalie Seline,0,0
69625,Lightning Bolt,2,2
69551,Hex,2,2
69626,Feral Spirit,2,2
69674,Baron Geddon,1,0
69627,Earth Elemental,0,0
69628,Unbound Elemental,0,0
69629,Lightning Storm,2,2
69606,Cone of Cold,0,0
76272,Pyroblast,0,0
76324,Azure Drake,0,1
69607,Counterspell,2,2
69608,Ice Barrier,2,2
69609,Mirror Entity,0,0
102272,Ragnaros the Firelord,1,0
69553,Mortal Coil,2,2
69633,Void Terror,0,0
69634,Siphon Soul,2,0
111457,Doomguard,2,0
69635,Twisting Nether,2,0
111456,Power Overwhelming,0,0
69636,Flame Imp,2,2
69637,Lord Jaraxxus,1,0
69618,Lightspawn,0,0
69611,Argent Protector,2,2
69612,Aldor Peacekeeper,0,0
69613,Tirion Fordring,1,0
69638,Slam,2,2
69554,Gurubashi Berserker,0,2
69556,Whirlwind,2,2
69639,Armorsmith,0,0
69640,Brawl,2,0
69641,Shield Slam,2,0
69642,Gorehowl,0,0
69643,Grommash Hellscream,1,0
69557,Murloc Tidehunter,2,2
76270,Murloc Warleader,2,0
69675,Murloc Tidecaller,2,2
69624,Patient Assassin,0,0
69599,Scavenging Hyena,0,0
69600,Savannah Highmane,2,0
111361,Kill Command,2,2
69601,King Krush,0,0
69602,Snake Trap,0,0
69676,Faceless Manipulator,0,0
76294,Flametongue Totem,2,2
69630,Doomhammer,0,0
69597,Force of Nature,0,0
69598,Cenarius,1,0
69631,Mana Tide Totem,0,0
111378,Sap,2,2
76322,Sea Giant,2,0
69644,Cruel Taskmaster,0,0
69645,Frothing Berserker,2,0
76302,Shield Block,2,2
69603,Explosive Trap,2,0
69604,Freezing Trap,2,0
69605,Deadly Shot,2,0
69614,Equality,2,2
111472,Molten Giant,2,0
69569,Shadow Word: Death,0,2
69619,Temple Enforcer,0,0
69991,Shadowform,0,0
111360,Lesser Emerald Spellstone,2,0
113309,Bloodbound Imp,2,2
69713,Nerubian Egg,2,2
69692,Webspinner,0,0
69704,Avenge,0,0
102211,Voidcaller,0,0
69714,Baron Rivendare,0,0
110080,Harth Stonebrew,0,0
110082,Jaina's Gift,0,0
110084,Rexxar's Gift,0,0
110077,Arthas's Gift,0,0
110086,Uther's Gift,0,0
110085,Thrall's Gift,0,0
110078,Garrosh's Gift,0,0
110081,Illidan's Gift,0,0
110087,Valeera's Gift,0,0
110083,Malfurion's Gift,0,0
110079,Gul'dan's Gift,0,0
110076,Anduin's Gift,0,0
86550,Mossy Horror,0,0
69734,Fiendish Circle,0,0
97343,Hench-Clan Thug,2,2
76301,Darius Crowley,0,0
111363,Rat Trap,2,0
111460,Town Crier,2,0
86539,Tess Greymane,1,0
102208,Zap!,0,0
76320,Lifedrinker,2,2
76296,Houndmaster Shaw,0,0
102215,Woodcutter's Axe,0,0
102188,Witchwood Apple,2,2
102229,Rotten Applebaum,0,0
111376,Spectral Cutlass,2,0
69699,Snap Freeze,0,0
69693,Dire Frenzy,0,0
86534,Lightbomb,2,2
69715,Cogmaster,0,0
102213,Mal'Ganis,0,0
69716,Spider Tank,0,0
69741,Shieldmaiden,0,0
96916,Muster for Battle,2,2
69717,Explosive Sheep,0,0
69718,Annoy-o-Tron,2,2
69719,Mini-Mage,0,0
102216,Dr. Boom,0,0
69720,Clockwork Giant,0,0
95733,Phantom Freebooter,0,0
95753,Skelemancer,0,0
95700,Exploding Bloatbat,2,0
95755,Snowflipper Penguin,2,2
95739,Rattling Rascal,0,0
69721,Grim Necromancer,0,0
95648,Bone Drake,0,0
95763,Sunborne Val'kyr,0,0
76330,Cobalt Scalebane,0,0
95731,Night Howler,0,0
95777,Venomancer,0,0
95639,Arrogant Crusader,2,0
69705,Righteous Protector,2,2
95681,Dark Conviction,2,0
95688,Defile,2,0
95702,Fatespinner,2,0
95769,Toxic Arrow,2,0
95781,Webweave,2,0
95697,Druid of the Swarm,2,0
95734,Play Dead,2,0
95760,Spreading Plague,2,0
69735,Drain Soul,2,2
95679,Cryostasis,2,0
95652,Brrrloc,2,0
95728,Mountainfire Armor,2,0
95642,Blood Razor,2,0
95647,Bone Baron,2,0
95780,Vryghoul,0,0
95719,Ice Walker,0,0
95707,Ghastly Conjurer,0,0
95722,Light's Sorrow,2,0
95690,Despicable Dreadlord,2,0
95640,Avalanche,2,0
95709,Gnash,2,0
95695,Drakkari Defender,2,0
95705,Frozen Clone,0,0
95692,Doomed Apprentice,0,0
95772,Ultimate Infestation,2,0
95708,Glacial Mysteries,0,0
95779,Voodoo Hexxer,2,0
95718,Ice Fishing,2,0
95756,Snowfury Giant,2,0
95682,Dead Man's Hand,2,0
95634,Acherus Veteran,0,0
95771,Tuskarr Fisherman,0,0
95701,Fallen Sun Cleric,0,0
95706,Furnacefire Colossus,0,0
95711,Grave Shambler,0,0
95768,Tomb Lurker,0,0
95767,Ticking Abomination,0,0
95778,Venomstrike Trap,2,0
95740,Roll the Bones,2,0
95738,Professor Putricide,1,0
95770,Treachery,2,0
95691,Devour Mind,2,0
95746,Shadow Ascendant,2,2
95635,Acolyte of Agony,2,0
95699,Eternal Servitude,2,0
95732,Obsidian Statue,2,2
95637,Archbishop Benedictus,1,0
95714,Howlfiend,2,0
95683,Deadscale Knight,0,0
95721,Leeching Poison,2,0
95693,Doomerang,2,0
95747,Shadow Essence,2,0
95717,Ice Breaker,2,0
95636,Animated Berserker,2,0
95742,Runeforge Haunter,2,0
95677,Corpse Widow,2,0
95689,Desperate Stand,2,0
95641,Blackguard,2,0
95674,Coldwraith,0,0
95675,Corpse Raiser,0,0
95703,Forge of Souls,2,0
95727,Moorabi,1,0
95765,The Lich King,0,0
95741,Rotface,1,0
95710,Gnomeferatu,2,0
95776,Val'kyr Soulclaimer,2,0
95761,Stitched Tracker,2,0
69694,Bearshark,0,0
95684,Death Revenant,2,0
95744,Saronite Chain Gang,0,0
95686,Deathspeaker,0,0
95783,Wretched Tiller,0,0
95773,Unwilling Sacrifice,2,0
95766,"Thrall, Deathseer",1,0
95713,Happy Ghoul,0,0
95754,Skulking Geist,0,0
95750,Shallow Gravedigger,0,0
95649,Bonemare,0,0
95730,Nerubian Unraveler,0,0
95715,Howling Commander,2,0
95759,Spirit Lash,2,0
95762,Strongshell Scavenger,2,0
95680,Crypt Lord,2,0
69708,Plague Scientist,0,0
95685,Deathaxe Punisher,0,0
95723,Lilian Voss,1,0
95725,Meat Wagon,0,0
95653,Chillblade Champion,2,0
95751,Simulacrum,0,0
95633,Abominable Bowman,2,0
95775,Valeera the Hollow,1,0
95687,Deathstalker Rexxar,1,0
95774,Uther of the Ebon Blade,1,0
95749,Shadowreaper Anduin,1,0
95644,Bloodreaver Gul'dan,1,0
95724,Malfurion the Pestilent,1,0
95704,Frost Lich Jaina,0,0
95745,Scourgelord Garrosh,1,0
95712,Hadronox,1,0
95650,Breath of Sindragosa,0,0
95651,Bring It On!,2,0
95752,Sindragosa,0,0
95643,Blood-Queen Lana'thel,1,0
95698,Embrace Darkness,2,0
95748,Shadowblade,2,0
95735,Prince Keleseth,0,0
95736,Prince Taldaram,0,0
95737,Prince Valanar,0,0
95638,Arfus,0,0
95716,Hyldnir Frostrider,0,0
95758,Spellweaver,0,0
95646,"Bolvar, Fireblood",1,0
95729,Necrotic Geist,0,0
95696,Drakkari Enchanter,0,0
95726,Mindbreaker,0,0
95743,Sanguine Reveler,2,0
95782,Wicked Skeleton,0,0
95645,Bloodworm,0,0
95757,Spectral Pillager,2,0
95720,Keening Banshee,0,0
95678,Corpsetaker,0,0
95764,Tainted Zealot,0,0
102190,Cat Trick,0,0
76299,Cloaked Huntress,0,0
69700,Babbling Book,2,2
69722,Arcane Anomaly,0,0
111380,Spirit Claws,2,2
69686,Menagerie Warden,0,0
69742,Swashburglar,2,2
76295,Maelstrom Portal,0,0
97375,Firelands Portal,2,2
111367,Silvermoon Portal,2,2
69687,Enchanted Raven,0,0
69701,Ethereal Conjurer,0,0
76314,Reno Jackson,0,0
69738,Tomb Pillager,0,0
86548,Gorillabot A-3,2,2
86541,Mounted Raptor,0,0
76311,Sir Finley Mrrgglton,0,0
76312,Brann Bronzebeard,0,0
76313,Elise Starseeker,0,0
113109,Raven Idol,2,2
69723,Murloc Tinyfin,0,0
111379,Fal'dorei Strider,2,0
111453,Lesser Amethyst Spellstone,2,0
111352,Lesser Jasper Spellstone,2,2
102189,Wandering Monster,0,0
86235,Explosive Runes,2,2
69724,Lone Champion,0,0
69725,Stoneskin Basilisk,0,0
69726,Sleepy Dragon,2,2
102203,Cheat Death,0,0
97344,Elven Minstrel,2,0
86543,Candleshot,0,0
97374,Arcane Artificer,2,2
111355,Oaken Summons,2,2
76323,Plated Beetle,2,2
111371,Lesser Diamond Spellstone,2,2
76310,Zola the Gorgon,1,0
76291,Ancient of Lore,2,0
69632,Al'Akir the Windlord,1,0
69677,Bloodsail Raider,2,2
76321,Wild Pyromancer,2,2
76317,Doomsayer,2,0
102230,Dread Corsair,2,2
76329,Faerie Dragon,2,2
69678,Violet Teacher,0,0
69679,Southsea Captain,2,0
76297,Animal Companion,2,2
102209,Thing from Below,2,2
76287,Fandral Staghelm,0,0
69688,Feral Rage,2,2
69743,Bladed Cultist,0,0
86538,Darkshire Librarian,0,0
76303,Bloodhoof Brave,0,0
86546,"Ragnaros, Lightlord",0,0
69736,Possessed Villager,0,0
102226,Eater of Secrets,0,0
69706,Stand Against Darkness,2,2
108359,Onyxian Drake,0,0
111382,Muck Pools,2,2
111459,Sanguine Depths,2,0
111332,Soulbreaker,2,0
111334,Corpse Explosion,2,0
111325,Horn of Winter,2,0
111327,Vampiric Blood,2,0
111319,Nerubian Swarmguard,2,0
111326,Frostwyrm's Fury,2,0
111320,Hematurge,2,0
111316,Frostmourne,1,0
111317,Asphyxiate,2,0
111328,Necrotic Mortician,2,0
111318,Acolyte of Death,2,0
111329,The Scourge,1,0
111315,Corpse Bride,2,0
111323,Marrow Manipulator,2,0
111321,Blood Tap,2,0
111324,Might of Menethil,2,0
111322,Soulstealer,2,0
111458,Demonic Studies,2,2
111471,Wandmaker,2,2
102743,Tour Guide,0,0
102204,Plagiarize,0,0
102224,Cult Neophyte,2,2
113117,Cargo Guard,2,0
102222,Royal Librarian,2,2
102221,Rustrot Viper,2,2
111454,Dark Alley Pact,2,0
97333,Heavy Plate,2,2
102193,Fire Sale,0,0
102207,Overdraft,2,0
108357,Best in Shell,0,0
111356,Park Panther,2,2
102200,Shard of the Naaru,0,0
111373,Void Shard,2,2
102718,Darkbishop Benedictus,0,0
112097,"Gnomelia, S.A.F.E. Pilot",1,0
112098,Night Elf Huntress,2,2
112099,Footman,2,2
112100,Warsong Grunt,2,2
69695,Headhunter's Hatchet,0,0
111377,Raiding Party,2,0
69689,Pounce,0,0
86537,High Priestess Jeklik,0,0
76306,Flash of Light,2,2
86533,Pyromaniac,0,0
111358,Master's Call,2,0
87920,"Krag'wa, the Frog",0,0
86542,Springpaw,0,0
111348,Wayward Sage,2,0
113111,Vicious Slitherspear,2,2
69680,Flesheating Ghoul,0,0
111464,Siamat,1,0
76318,Beaming Sidekick,2,2
102719,Frightened Flunky,2,2
86551,Vulpera Scoundrel,2,0
97326,Armagedillo,0,0
86552,Injured Tol'vir,2,2
108358,Plague of Wrath,0,0
102228,Murmy,2,2
102194,Flame Geyser,2,2
113108,Air Elemental,2,2
69702,Arcanologist,2,2
76277,Radiant Elemental,0,0
112923,Stonehill Defender,2,2
86234,Earthen Scales,0,0
102227,Glacial Shard,2,2
111381,"Kalimos, Primal Lord",1,0
111469,Fire Fly,2,2
69727,Stormwatcher,0,0
69744,Tidal Surge,0,0
69737,Lakkari Felhound,0,0
69728,Humongous Razorleaf,0,0
76327,Primordial Drake,2,0
97376,Jeweled Macaw,2,0
76319,Tar Creeper,2,2
111366,Primordial Glyph,2,0
111369,Spikeridged Steed,2,2
76275,Lyra the Sunshard,0,0
111467,Alexstrasza,1,0
111466,Malygos,0,0
111465,Ysera,1,0
113116,Ship's Chirurgeon,2,2
89354,Escaped Manasaber,0,0
97377,Illidari Studies,2,0
102223,Armor Vendor,2,2
922,Goldshire Footman,2,2
602,Fen Creeper,2,0
841,Holy Nova,2,2
8,Mind Control,2,2
376,Inner Fire,2,0
279,Holy Smite,2,2
1099,Mind Vision,2,2
613,Power Word: Shield,2,2
1050,Claw,2,2
773,Healing Touch,2,2
467,Moonfire,2,2
213,Mark of the Wild,2,2
742,Savage Roar,2,2
64,Swipe,2,2
1124,Wild Growth,2,2
77,Polymorph,2,2
555,Arcane Intellect,2,2
662,Frostbolt,2,2
447,Arcane Explosion,2,2
587,Frost Nova,2,2
1084,Mirror Image,2,2
457,Blizzard,1,0
315,Fireball,2,2
172,Ice Lance,2,0
1004,Flamestrike,2,2
395,Water Elemental,2,2
971,Frost Shock,2,2
404,Ancestral Spirit,2,0
51,Windfury,2,2
149,Ancestral Healing,2,2
189,Fire Elemental,2,2
239,Rockbiter Weapon,2,2
1171,Bloodlust,2,2
818,Far Sight,0,0
914,Shadow Bolt,2,2
469,Blood Imp,2,0
919,Drain Life,2,2
950,Hellfire,2,2
982,Corruption,2,2
1019,Dread Infernal,2,2
48,Voidwalker,2,2
180,Backstab,2,2
268,Cold Blood,2,0
459,Deadly Poison,2,2
710,Sinister Strike,2,2
345,Assassinate,2,2
630,Sprint,2,2
421,Assassin's Blade,2,2
141,Hunter's Mark,2,2
70,Blessing of Might,2,2
1068,Guardian of Kings,2,2
291,Holy Light,2,2
383,Light's Justice,2,2
943,Blessing of Kings,2,2
476,Consecration,2,2
250,Hammer of Wrath,2,2
847,Truesilver Champion,2,2
344,Charge,2,2
1108,Rampage,2,0
1007,Heroic Strike,2,2
401,Fiery War Axe,2,2
785,Execute,2,2
304,Arcanite Reaper,2,2
940,Cleave,2,2
1651,Earthen Ring Farseer,2,0
1653,Magma Rager,2,2
1370,Oasis Snapjaw,2,2
1369,River Crocolisk,2,2
41,Frostwolf Grunt,2,2
1401,Raid Leader,2,2
289,Wolfrider,2,2
1182,Ironfur Grizzly,2,2
67,Silverback Patriarch,2,2
622,Stormwind Knight,2,2
339,Ironforge Rifleman,2,2
672,Kobold Geomancer,2,2
724,Southsea Deckhand,2,0
308,Gnomish Inventor,2,2
413,Stormpike Commando,2,2
69,Silver Hand Knight,2,1
525,Archmage,2,2
134,Ravenholdt Assassin,2,0
157,Lord of the Arena,2,2
191,Murloc Raider,2,2
641,Young Dragonhawk,2,0
648,Stonetusk Boar,2,2
216,Bloodfen Raptor,2,2
739,Bluegill Warrior,2,2
635,Sen'jin Shieldmasta,2,2
1109,Injured Blademaster,2,0
90,Chillwind Yeti,2,2
712,War Golem,2,2
1140,Booty Bay Bodyguard,2,2
242,Abusive Sergeant,2,0
389,Elven Archer,2,2
257,Razorfen Hunter,2,2
995,Ogre Magi,2,2
1686,Boulderfist Ogre,2,2
1687,Core Hound,2,2
290,Ironbeak Owl,2,0
445,Reckless Rocketeer,2,2
61,Spiteful Smith,2,0
753,Stormwind Champion,2,2
496,Frostwolf Warlord,2,2
1122,Venture Co. Mercenary,2,0
179,Wisp,2,0
205,Ironbark Protector,2,2
1064,Blade Flurry,2,0
1367,Shadow Word: Pain,2,2
1650,Northshire Cleric,2,2
1361,Divine Spirit,2,2
1241,Starving Buzzard,2,2
62347,"Aegwynn, the Guardian",0,0
89144,Ritual of Doom,0,0
103102,Felsoul Jailer,0,0
103101,Vanessa VanCleef,0,0
62442,Novice Zapper,2,2
103098,Bloodsail Deckhand,0,0
89145,War Cache,0,0
89146,Nordrassil Druid,0,0
62497,Shadowed Spirit,0,0
89147,Crimson Clergy,0,0
62698,Selective Breeder,0,0
104221,Reckoning,0,0
64465,Gan'arg Glaivesmith,2,0
103103,Kor'vas Bloodthorn,0,0
66176,Illidari Inquisitor,2,0
89148,Enslaved Fel Lord,0,0
66854,Fogsail Freebooter,2,2
66856,Taelan Fordring,1,0
66858,Overlord Runthak,1,0
103100,Focused Will,0,0
66861,Thrive in the Shadows,2,2
89149,Pursuit of Justice,0,0
89150,Warsong Outrider,0,0
66864,Alexstrasza the Life-Binder,0,0
66866,Onyxia the Broodmother,1,0
66868,Ysera the Dreamer,0,0
66869,Malygos the Spellweaver,1,0
66870,Nozdormu the Eternal,1,0
66872,Deathwing the Destroyer,1,0
72248,Emerald Skytalon,0,0
72250,Redgill Razorjaw,2,2
51371,Rafaam's Scheme,2,0
51372,Dr. Boom's Scheme,2,0
51373,Hagatha's Scheme,2,0
51375,Togwaggle's Scheme,1,0
51376,Lazul's Scheme,0,0
51567,Shadowy Figure,0,0
51714,Convincing Infiltrator,2,0
51715,Hench-Clan Shadequill,2,0
51722,Walking Fountain,2,0
51724,Underbelly Angler,0,0
51727,Muckmorpher,0,0
51733,Hecklebot,0,0
51734,Dimensional Ripper,2,0
51735,Clockwork Goblin,0,0
51737,Sweeping Strikes,0,0
51738,Wrenchcalibur,0,0
51739,Blastmaster Boom,0,0
51847,Unsleeping Soul,2,0
52086,The Boom Reaver,0,0
52148,Mutate,2,0
52277,Toxfin,2,0
52278,Traveling Healer,2,0
52281,Spellward Jeweler,0,0
52285,Dalaran Crusader,1,0
52286,Sunreaver Spy,2,0
52287,Hench-Clan Hag,0,0
52288,Safeguard,2,0
52289,Spellbook Binder,2,0
52290,Hench-Clan Sneak,1,0
52292,Arcane Servant,2,0
52295,Violet Spellsword,2,0
52296,Violet Warden,2,0
51705,Desperate Measures,1,0
51757,Bronze Herald,2,0
51761,Dragon Speaker,0,0
51943,Messenger Raven,2,0
51966,Darkest Hour,0,0
51971,Conjurer's Calling,1,0
51977,Magic Dart Frog,2,0
52058,Aranasi Broodmother,2,0
52819,The Forest's Aid,2,0
51769,Crystal Power,2,0
51779,Blessing of the Ancients,2,0
51781,Crystalsong Portal,0,0
51790,Acornbearer,2,0
51791,Lifeweaver,2,0
51795,Lucentbark,0,0
51827,Unidentified Contract,0,0
52070,Marked Shot,2,0
52072,Arcane Fletcher,0,0
52076,Rapid Fire,2,0
52081,Oblivitron,0,0
52082,Nine Lives,0,0
52089,Unleash the Beast,2,0
52091,Vereesa Windrunner,0,0
51380,EVIL Cable Rat,2,0
52109,EVIL Conscripter,2,0
52111,EVIL Miscreant,2,0
52112,Hench-Clan Burglar,2,0
52114,Heistbaron Togwaggle,0,0
52119,Arch-Villain Rafaam,0,0
52409,Swampqueen Hagatha,0,0
52421,Witch's Brew,0,0
52422,Sludge Slurper,2,0
52654,Arcane Watcher,2,0
52306,Unseen Saboteur,0,0
52307,Sunreaver Warmage,0,0
52312,Potion Vendor,2,0
52413,Barista Lynchen,0,0
52415,Azerite Elemental,0,0
52417,Underbelly Ooze,2,0
52418,Proud Defender,2,0
52420,Big Bad Archmage,0,0
52434,Chef Nomi,0,0
52438,Archmage Vargoth,0,0
52479,Heroic Innkeeper,2,0
52480,Jumbo Imp,0,0
52482,Eager Underling,1,0
52486,Portal Overfiend,0,0
52487,Eccentric Scribe,2,0
52490,Lightforged Blessing,2,0
52494,Never Surrender!,2,0
52496,Mysterious Blade,0,0
52500,Commander Rhyssa,0,0
52502,Khadgar,0,0
52638,Kirin Tor Tricaster,1,0
52639,Ray of Frost,2,0
52640,Power of Creation,0,0
52685,Nozari,0,0
52707,Portal Keeper,2,0
52894,Shimmerfly,1,0
53099,Hunting Party,2,0
53251,Batterhead,0,0
52698,Plot Twist,1,0
52706,Mana Cyclone,0,0
52790,Ursatron,2,0
52871,Impferno,0,0
52872,EVIL Genius,2,0
52873,Fel Lord Betrug,0,0
52991,Magic Trick,0,0
53002,Kalecgos,0,0
52468,Soul of the Murloc,2,0
52603,Underbelly Fence,0,0
52606,Vendetta,2,0
52616,Tak Nozwhisker,0,0
52617,Waggle Pick,0,0
52627,Catrina Muerte,0,0
52632,Forbidden Words,2,0
52633,Mass Resurrection,2,0
52636,Scargil,0,0
52660,Call to Adventure,1,0
52679,Daring Escape,2,0
52715,Madame Lazul,0,0
52742,Duel!,0,0
52809,Keeper Stalladris,0,0
52810,Dreamway Guardians,1,0
52866,Dalaran Librarian,2,0
52870,Archivist Elysiana,0,0
52902,Whirlwind Tempest,0,0
52935,Hench-Clan Hogsteed,2,0
52936,Faceless Rager,2,0
52940,Flight Master,2,0
52942,Mana Reservoir,2,0
52943,Recurring Villain,1,0
52950,Mad Summoner,0,0
52954,Jepetto Joybuzz,0,0
53104,Vicious Scraphound,2,0
53024,Burly Shovelfist,2,0
53124,Improve Morale,2,0
53138,Omega Devastator,0,0
53171,Soldier of Fortune,2,0
53173,Magic Carpet,0,0
53218,Exotic Mountseller,2,0
53249,Tunnel Blaster,0,0
53179,Crystal Stag,0,0
56047,"Zayle, Shadow Cloak",0,0
65580,Druid of the Reef,2,0
65583,Moonlit Guidance,2,0
65584,Jerry Rig Carpenter,2,0
65597,Blackwater Cutlass,1,0
65598,Parrrley,0,0
65599,Mr. Smite,0,0
65601,Defias Blastfisher,1,0
65602,Monstrous Parrot,1,0
65603,Doggie Biscuit,0,0
65579,Wealth Redistributor,2,0
65590,Sunwing Squawker,0,0
65591,Righteous Defense,0,0
65604,Shadowblade Slinger,1,0
65605,Wicked Shipment,2,0
65606,Hullbreaker,0,0
65608,Need for Greed,0,0
